component_name,field_number,field_name,field_type,required,component_path
LegPhysicalSettlTermGrp,41601,LegPhysicalSettlCurency,CURRENCY,N,LegPhysicalSettlTermGrp/NoLegPhysicalSettlTerms
LegPhysicalSettlTermGrp,41602,LegPhysicalSettlBusinessDays,INT,N,LegPhysicalSettlTermGrp/NoLegPhysicalSettlTerms
LegPhysicalSettlTermGrp,41603,LegPhysicalSettlMaximumBusinessDays,INT,N,LegPhysicalSettlTermGrp/NoLegPhysicalSettlTerms
LegPhysicalSettlTermGrp,41600,LegPhysicalSettlTermXID,XID,N,LegPhysicalSettlTermGrp/NoLegPhysicalSettlTerms
LegPositionAmountData,1586,NoLegPosAmt,GROUP,N,LegPositionAmountData
LegPositionAmountData,1587,LegPosAmt,AMT,N,LegPositionAmountData/NoLegPosAmt
LegPositionAmountData,1588,LegPosAmtType,STRING,N,LegPositionAmountData/NoLegPosAmt
LegPositionAmountData,1589,LegPosCurrency,CURRENCY,N,LegPositionAmountData/NoLegPosAmt
LegPositionAmountData,2938,LegPosCurrencyCodeSource,STRING,N,LegPositionAmountData/NoLegPosAmt
LegPositionAmountData,1590,LegPosAmtReason,INT,N,LegPositionAmountData/NoLegPosAmt
LegPreAllocGrp,670,NoLegAllocs,GROUP,N,LegPreAllocGrp
LegPreAllocGrp,671,LegAllocAccount,STRING,N,LegPreAllocGrp/NoLegAllocs
LegPreAllocGrp,672,LegIndividualAllocID,STRING,N,LegPreAllocGrp/NoLegAllocs
LegPreAllocGrp,673,LegAllocQty,QTY,N,LegPreAllocGrp/NoLegAllocs
LegPreAllocGrp,674,LegAllocAcctIDSource,INT,N,LegPreAllocGrp/NoLegAllocs
LegPreAllocGrp,1367,LegAllocSettlCurrency,CURRENCY,N,LegPreAllocGrp/NoLegAllocs
LegPreAllocGrp,2928,LegAllocSettlCurrencyCodeSource,STRING,N,LegPreAllocGrp/NoLegAllocs
LegPreAllocGrp,1756,LegCustodialLotID,STRING,N,LegPreAllocGrp/NoLegAllocs
LegPreAllocGrp,1757,LegVersusPurchaseDate,LOCALMKTDATE,N,LegPreAllocGrp/NoLegAllocs
LegPreAllocGrp,1758,LegVersusPurchasePrice,PRICE,N,LegPreAllocGrp/NoLegAllocs
LegPreAllocGrp,1759,LegCurrentCostBasis,AMT,N,LegPreAllocGrp/NoLegAllocs
LegPricingDateBusinessCenterGrp,41607,NoLegPricingDateBusinessCenters,GROUP,N,LegPricingDateBusinessCenterGrp
LegPricingDateBusinessCenterGrp,41608,LegPricingDateBusinessCenter,STRING,N,LegPricingDateBusinessCenterGrp/NoLegPricingDateBusinessCenters
LegPricingDateTime,41609,LegPricingDateUnadjusted,LOCALMKTDATE,N,LegPricingDateTime
LegPricingDateTime,41610,LegPricingDateBusinessDayConvention,INT,N,LegPricingDateTime
LegPricingDateTime,41607,NoLegPricingDateBusinessCenters,GROUP,N,LegPricingDateTime/LegPricingDateBusinessCenterGrp
LegPricingDateTime,41608,LegPricingDateBusinessCenter,STRING,N,LegPricingDateTime/LegPricingDateBusinessCenterGrp/NoLegPricingDateBusinessCenters
LegPricingDateTime,41611,LegPricingDateAdjusted,LOCALMKTDATE,N,LegPricingDateTime
LegPricingDateTime,41612,LegPricingTime,LOCALMKTTIME,N,LegPricingDateTime
LegPricingDateTime,41613,LegPricingTimeBusinessCenter,STRING,N,LegPricingDateTime
LegProtectionTermEventGrp,41625,NoLegProtectionTermEvents,GROUP,N,LegProtectionTermEventGrp
LegProtectionTermEventGrp,41626,LegProtectionTermEventType,STRING,N,LegProtectionTermEventGrp/NoLegProtectionTermEvents
LegProtectionTermEventGrp,41627,LegProtectionTermEventValue,STRING,N,LegProtectionTermEventGrp/NoLegProtectionTermEvents
LegProtectionTermEventGrp,41628,LegProtectionTermEventCurrency,CURRENCY,N,LegProtectionTermEventGrp/NoLegProtectionTermEvents
LegProtectionTermEventGrp,41629,LegProtectionTermEventPeriod,INT,N,LegProtectionTermEventGrp/NoLegProtectionTermEvents
LegProtectionTermEventGrp,41630,LegProtectionTermEventUnit,STRING,N,LegProtectionTermEventGrp/NoLegProtectionTermEvents
LegProtectionTermEventGrp,41631,LegProtectionTermEventDayType,INT,N,LegProtectionTermEventGrp/NoLegProtectionTermEvents
LegProtectionTermEventGrp,41632,LegProtectionTermEventRateSource,STRING,N,LegProtectionTermEventGrp/NoLegProtectionTermEvents
LegProtectionTermEventNewsSourceGrp,41614,NoLegProtectionTermEventNewsSources,GROUP,N,LegProtectionTermEventNewsSourceGrp
LegProtectionTermEventNewsSourceGrp,41615,LegProtectionTermEventNewsSource,STRING,N,LegProtectionTermEventNewsSourceGrp/NoLegProtectionTermEventNewsSources
LegProtectionTermEventQualifierGrp,41633,NoLegProtectionTermEventQualifiers,GROUP,N,LegProtectionTermEventQualifierGrp
LegProtectionTermEventQualifierGrp,41634,LegProtectionTermEventQualifier,CHAR,N,LegProtectionTermEventQualifierGrp/NoLegProtectionTermEventQualifiers
LegProtectionTermGrp,41616,NoLegProtectionTerms,GROUP,N,LegProtectionTermGrp
LegProtectionTermGrp,41618,LegProtectionTermNotional,AMT,N,LegProtectionTermGrp/NoLegProtectionTerms
LegProtectionTermGrp,41619,LegProtectionTermCurrency,CURRENCY,N,LegProtectionTermGrp/NoLegProtectionTerms
LegProtectionTermGrp,41620,LegProtectionTermSellerNotifies,BOOLEAN,N,LegProtectionTermGrp/NoLegProtectionTerms
LegProtectionTermGrp,41621,LegProtectionTermBuyerNotifies,BOOLEAN,N,LegProtectionTermGrp/NoLegProtectionTerms
LegProtectionTermGrp,41622,LegProtectionTermEventBusinessCenter,STRING,N,LegProtectionTermGrp/NoLegProtectionTerms
LegProtectionTermGrp,41623,LegProtectionTermStandardSources,BOOLEAN,N,LegProtectionTermGrp/NoLegProtectionTerms
LegProtectionTermGrp,41624,LegProtectionTermEventMinimumSources,INT,N,LegProtectionTermGrp/NoLegProtectionTerms
LegProtectionTermGrp,41617,LegProtectionTermXID,XID,N,LegProtectionTermGrp/NoLegProtectionTerms
LegProtectionTermObligationGrp,41635,NoLegProtectionTermObligations,GROUP,N,LegProtectionTermObligationGrp
LegProtectionTermObligationGrp,41636,LegProtectionTermObligationType,STRING,N,LegProtectionTermObligationGrp/NoLegProtectionTermObligations
LegProtectionTermObligationGrp,41637,LegProtectionTermObligationValue,STRING,N,LegProtectionTermObligationGrp/NoLegProtectionTermObligations
LegProvisionCashSettlPaymentDateBusinessCenterGrp,40934,NoLegProvisionCashSettlPaymentDateBusinessCenters,GROUP,N,LegProvisionCashSettlPaymentDateBusinessCenterGrp
LegProvisionCashSettlPaymentDateBusinessCenterGrp,40517,LegProvisionCashSettlPaymentDateBusinessCenter,STRING,N,LegProvisionCashSettlPaymentDateBusinessCenterGrp/NoLegProvisionCashSettlPaymentDateBusinessCenters
LegProvisionCashSettlPaymentDates,40516,LegProvisionCashSettlPaymentDateBusinessDayConvention,INT,N,LegProvisionCashSettlPaymentDates
LegProvisionCashSettlPaymentDates,40934,NoLegProvisionCashSettlPaymentDateBusinessCenters,GROUP,N,LegProvisionCashSettlPaymentDates/LegProvisionCashSettlPaymentDateBusinessCenterGrp
LegProvisionCashSettlPaymentDates,40517,LegProvisionCashSettlPaymentDateBusinessCenter,STRING,N,LegProvisionCashSettlPaymentDates/LegProvisionCashSettlPaymentDateBusinessCenterGrp/NoLegProvisionCashSettlPaymentDateBusinessCenters
LegProvisionCashSettlPaymentDates,40518,LegProvisionCashSettlPaymentDateRelativeTo,INT,N,LegProvisionCashSettlPaymentDates
LegProvisionCashSettlPaymentDates,40519,LegProvisionCashSettlPaymentDateOffsetPeriod,INT,N,LegProvisionCashSettlPaymentDates
LegProvisionCashSettlPaymentDates,40520,LegProvisionCashSettlPaymentDateOffsetUnit,STRING,N,LegProvisionCashSettlPaymentDates
LegProvisionCashSettlPaymentDates,40521,LegProvisionCashSettlPaymentDateOffsetDayType,INT,N,LegProvisionCashSettlPaymentDates
LegProvisionCashSettlPaymentDates,40522,LegProvisionCashSettlPaymentDateRangeFirst,LOCALMKTDATE,N,LegProvisionCashSettlPaymentDates
LegProvisionCashSettlPaymentDates,40523,LegProvisionCashSettlPaymentDateRangeLast,LOCALMKTDATE,N,LegProvisionCashSettlPaymentDates
LegProvisionCashSettlPaymentDates,40473,NoLegProvisionCashSettlPaymentDates,GROUP,N,LegProvisionCashSettlPaymentDates/LegProvisionCashSettlPaymentFixedDateGrp
LegProvisionCashSettlPaymentDates,40474,LegProvisionCashSettlPaymentDate,LOCALMKTDATE,N,LegProvisionCashSettlPaymentDates/LegProvisionCashSettlPaymentFixedDateGrp/NoLegProvisionCashSettlPaymentDates
LegProvisionCashSettlPaymentDates,40475,LegProvisionCashSettlPaymentDateType,INT,N,LegProvisionCashSettlPaymentDates/LegProvisionCashSettlPaymentFixedDateGrp/NoLegProvisionCashSettlPaymentDates
LegProvisionCashSettlPaymentFixedDateGrp,40473,NoLegProvisionCashSettlPaymentDates,GROUP,N,LegProvisionCashSettlPaymentFixedDateGrp
LegProvisionCashSettlPaymentFixedDateGrp,40474,LegProvisionCashSettlPaymentDate,LOCALMKTDATE,N,LegProvisionCashSettlPaymentFixedDateGrp/NoLegProvisionCashSettlPaymentDates
LegProvisionCashSettlPaymentFixedDateGrp,40475,LegProvisionCashSettlPaymentDateType,INT,N,LegProvisionCashSettlPaymentFixedDateGrp/NoLegProvisionCashSettlPaymentDates
LegProvisionCashSettlQuoteSource,40470,LegProvisionCashSettlQuoteSource,INT,N,LegProvisionCashSettlQuoteSource
LegProvisionCashSettlQuoteSource,41407,LegProvisionCashSettlQuoteReferencePage,STRING,N,LegProvisionCashSettlQuoteSource
LegProvisionCashSettlValueDateBusinessCenterGrp,40935,NoLegProvisionCashSettlValueDateBusinessCenters,GROUP,N,LegProvisionCashSettlValueDateBusinessCenterGrp
LegProvisionCashSettlValueDateBusinessCenterGrp,40527,LegProvisionCashSettlValueDateBusinessCenter,STRING,N,LegProvisionCashSettlValueDateBusinessCenterGrp/NoLegProvisionCashSettlValueDateBusinessCenters
LegProvisionCashSettlValueDates,40524,LegProvisionCashSettlValueTime,LOCALMKTTIME,N,LegProvisionCashSettlValueDates
LegProvisionCashSettlValueDates,40525,LegProvisionCashSettlValueTimeBusinessCenter,STRING,N,LegProvisionCashSettlValueDates
LegProvisionCashSettlValueDates,40526,LegProvisionCashSettlValueDateBusinessDayConvention,INT,N,LegProvisionCashSettlValueDates
LegProvisionCashSettlValueDates,40935,NoLegProvisionCashSettlValueDateBusinessCenters,GROUP,N,LegProvisionCashSettlValueDates/LegProvisionCashSettlValueDateBusinessCenterGrp
LegProvisionCashSettlValueDates,40527,LegProvisionCashSettlValueDateBusinessCenter,STRING,N,LegProvisionCashSettlValueDates/LegProvisionCashSettlValueDateBusinessCenterGrp/NoLegProvisionCashSettlValueDateBusinessCenters
LegProvisionCashSettlValueDates,40528,LegProvisionCashSettlValueDateRelativeTo,INT,N,LegProvisionCashSettlValueDates
LegProvisionCashSettlValueDates,40529,LegProvisionCashSettlValueDateOffsetPeriod,INT,N,LegProvisionCashSettlValueDates
LegProvisionCashSettlValueDates,40530,LegProvisionCashSettlValueDateOffsetUnit,STRING,N,LegProvisionCashSettlValueDates
LegProvisionCashSettlValueDates,40531,LegProvisionCashSettlValueDateOffsetDayType,INT,N,LegProvisionCashSettlValueDates
LegProvisionCashSettlValueDates,40532,LegProvisionCashSettlValueDateAdjusted,LOCALMKTDATE,N,LegProvisionCashSettlValueDates
LegProvisionDateBusinessCenterGrp,40939,NoLegProvisionDateBusinessCenters,GROUP,N,LegProvisionDateBusinessCenterGrp
LegProvisionDateBusinessCenterGrp,40452,LegProvisionDateBusinessCenter,STRING,N,LegProvisionDateBusinessCenterGrp/NoLegProvisionDateBusinessCenters
LegProvisionGrp,40448,NoLegProvisions,GROUP,N,LegProvisionGrp
LegProvisionGrp,40449,LegProvisionType,INT,N,LegProvisionGrp/NoLegProvisions
LegProvisionGrp,40450,LegProvisionDateUnadjusted,LOCALMKTDATE,N,LegProvisionGrp/NoLegProvisions
LegProvisionGrp,40451,LegProvisionDateBusinessDayConvention,INT,N,LegProvisionGrp/NoLegProvisions
LegProvisionGrp,40453,LegProvisionDateAdjusted,LOCALMKTDATE,N,LegProvisionGrp/NoLegProvisions
LegProvisionGrp,40454,LegProvisionDateTenorPeriod,INT,N,LegProvisionGrp/NoLegProvisions
LegProvisionGrp,40455,LegProvisionDateTenorUnit,STRING,N,LegProvisionGrp/NoLegProvisions
LegProvisionGrp,42506,LegProvisionBreakFeeElection,INT,N,LegProvisionGrp/NoLegProvisions
LegProvisionGrp,42507,LegProvisionBreakFeeRate,PERCENTAGE,N,LegProvisionGrp/NoLegProvisions
LegProvisionGrp,40456,LegProvisionCalculationAgent,INT,N,LegProvisionGrp/NoLegProvisions
LegProvisionGrp,40457,LegProvisionOptionSinglePartyBuyerSide,INT,N,LegProvisionGrp/NoLegProvisions
LegProvisionGrp,40458,LegProvisionOptionSinglePartySellerSide,INT,N,LegProvisionGrp/NoLegProvisions
LegProvisionGrp,40459,LegProvisionOptionExerciseStyle,INT,N,LegProvisionGrp/NoLegProvisions
LegProvisionGrp,40460,LegProvisionOptionExerciseMultipleNotional,AMT,N,LegProvisionGrp/NoLegProvisions
LegProvisionGrp,40461,LegProvisionOptionExerciseMinimumNotional,AMT,N,LegProvisionGrp/NoLegProvisions
LegProvisionGrp,40462,LegProvisionOptionExerciseMaximumNotional,AMT,N,LegProvisionGrp/NoLegProvisions
LegProvisionGrp,40463,LegProvisionOptionMinimumNumber,INT,N,LegProvisionGrp/NoLegProvisions
LegProvisionGrp,40464,LegProvisionOptionMaximumNumber,INT,N,LegProvisionGrp/NoLegProvisions
LegProvisionGrp,40465,LegProvisionOptionExerciseConfirmation,BOOLEAN,N,LegProvisionGrp/NoLegProvisions
LegProvisionGrp,40466,LegProvisionCashSettlMethod,INT,N,LegProvisionGrp/NoLegProvisions
LegProvisionGrp,40467,LegProvisionCashSettlCurrency,CURRENCY,N,LegProvisionGrp/NoLegProvisions
LegProvisionGrp,40468,LegProvisionCashSettlCurrency2,CURRENCY,N,LegProvisionGrp/NoLegProvisions
LegProvisionGrp,40469,LegProvisionCashSettlQuoteType,INT,N,LegProvisionGrp/NoLegProvisions
LegProvisionGrp,40472,LegProvisionText,STRING,N,LegProvisionGrp/NoLegProvisions
LegProvisionGrp,40980,EncodedLegProvisionTextLen,LENGTH,N,LegProvisionGrp/NoLegProvisions
LegProvisionGrp,40981,EncodedLegProvisionText,DATA,N,LegProvisionGrp/NoLegProvisions
LegProvisionOptionExerciseBusinessCenterGrp,40936,NoLegProvisionOptionExerciseBusinessCenters,GROUP,N,LegProvisionOptionExerciseBusinessCenterGrp
LegProvisionOptionExerciseBusinessCenterGrp,40477,LegProvisionOptionExerciseBusinessCenter,STRING,N,LegProvisionOptionExerciseBusinessCenterGrp/NoLegProvisionOptionExerciseBusinessCenters
LegProvisionOptionExerciseDates,40476,LegProvisionOptionExerciseBusinessDayConvention,INT,N,LegProvisionOptionExerciseDates
LegProvisionOptionExerciseDates,40936,NoLegProvisionOptionExerciseBusinessCenters,GROUP,N,LegProvisionOptionExerciseDates/LegProvisionOptionExerciseBusinessCenterGrp
LegProvisionOptionExerciseDates,40477,LegProvisionOptionExerciseBusinessCenter,STRING,N,LegProvisionOptionExerciseDates/LegProvisionOptionExerciseBusinessCenterGrp/NoLegProvisionOptionExerciseBusinessCenters
LegProvisionOptionExerciseDates,40495,NoLegProvisionOptionExerciseFixedDates,GROUP,N,LegProvisionOptionExerciseDates/LegProvisionOptionExerciseFixedDateGrp
LegProvisionOptionExerciseDates,40496,LegProvisionOptionExerciseFixedDate,LOCALMKTDATE,N,LegProvisionOptionExerciseDates/LegProvisionOptionExerciseFixedDateGrp/NoLegProvisionOptionExerciseFixedDates
LegProvisionOptionExerciseDates,40497,LegProvisionOptionExerciseFixedDateType,INT,N,LegProvisionOptionExerciseDates/LegProvisionOptionExerciseFixedDateGrp/NoLegProvisionOptionExerciseFixedDates
LegProvisionOptionExerciseDates,40478,LegProvisionOptionExerciseEarliestDateOffsetPeriod,INT,N,LegProvisionOptionExerciseDates
LegProvisionOptionExerciseDates,40479,LegProvisionOptionExerciseEarliestDateOffsetUnit,STRING,N,LegProvisionOptionExerciseDates
LegProvisionOptionExerciseDates,40480,LegProvisionOptionExerciseFrequencyPeriod,INT,N,LegProvisionOptionExerciseDates
LegProvisionOptionExerciseDates,40481,LegProvisionOptionExerciseFrequencyUnit,STRING,N,LegProvisionOptionExerciseDates
LegProvisionOptionExerciseDates,40482,LegProvisionOptionExerciseStartDateUnadjusted,LOCALMKTDATE,N,LegProvisionOptionExerciseDates
LegProvisionOptionExerciseDates,40483,LegProvisionOptionExerciseStartDateRelativeTo,INT,N,LegProvisionOptionExerciseDates
LegProvisionOptionExerciseDates,40484,LegProvisionOptionExerciseStartDateOffsetPeriod,INT,N,LegProvisionOptionExerciseDates
LegProvisionOptionExerciseDates,40485,LegProvisionOptionExerciseStartDateOffsetUnit,STRING,N,LegProvisionOptionExerciseDates
LegProvisionOptionExerciseDates,40486,LegProvisionOptionExerciseStartDateOffsetDayType,INT,N,LegProvisionOptionExerciseDates
LegProvisionOptionExerciseDates,40487,LegProvisionOptionExerciseStartDateAdjusted,LOCALMKTDATE,N,LegProvisionOptionExerciseDates
LegProvisionOptionExerciseDates,40488,LegProvisionOptionExercisePeriodSkip,INT,N,LegProvisionOptionExerciseDates
LegProvisionOptionExerciseDates,40489,LegProvisionOptionExerciseBoundsFirstDateUnadjusted,LOCALMKTDATE,N,LegProvisionOptionExerciseDates
LegProvisionOptionExerciseDates,40490,LegProvisionOptionExerciseBoundsLastDateUnadjusted,LOCALMKTDATE,N,LegProvisionOptionExerciseDates
LegProvisionOptionExerciseDates,40491,LegProvisionOptionExerciseEarliestTime,LOCALMKTTIME,N,LegProvisionOptionExerciseDates
LegProvisionOptionExerciseDates,40492,LegProvisionOptionExerciseEarliestTimeBusinessCenter,STRING,N,LegProvisionOptionExerciseDates
LegProvisionOptionExerciseDates,40493,LegProvisionOptionExerciseLatestTime,LOCALMKTTIME,N,LegProvisionOptionExerciseDates
LegProvisionOptionExerciseDates,40494,LegProvisionOptionExerciseLatestTimeBusinessCenter,STRING,N,LegProvisionOptionExerciseDates
LegProvisionOptionExerciseFixedDateGrp,40495,NoLegProvisionOptionExerciseFixedDates,GROUP,N,LegProvisionOptionExerciseFixedDateGrp
LegProvisionOptionExerciseFixedDateGrp,40496,LegProvisionOptionExerciseFixedDate,LOCALMKTDATE,N,LegProvisionOptionExerciseFixedDateGrp/NoLegProvisionOptionExerciseFixedDates
LegProvisionOptionExerciseFixedDateGrp,40497,LegProvisionOptionExerciseFixedDateType,INT,N,LegProvisionOptionExerciseFixedDateGrp/NoLegProvisionOptionExerciseFixedDates
LegProvisionOptionExpirationDate,40498,LegProvisionOptionExpirationDateUnadjusted,LOCALMKTDATE,N,LegProvisionOptionExpirationDate
LegProvisionOptionExpirationDate,40499,LegProvisionOptionExpirationDateBusinessDayConvention,INT,N,LegProvisionOptionExpirationDate
LegProvisionOptionExpirationDate,40937,NoLegProvisionOptionExpirationDateBusinessCenters,GROUP,N,LegProvisionOptionExpirationDate/LegProvisionOptionExpirationDateBusinessCenterGrp
LegProvisionOptionExpirationDate,40500,LegProvisionOptionExpirationDateBusinessCenter,STRING,N,LegProvisionOptionExpirationDate/LegProvisionOptionExpirationDateBusinessCenterGrp/NoLegProvisionOptionExpirationDateBusinessCenters
LegProvisionOptionExpirationDate,40501,LegProvisionOptionExpirationDateRelativeTo,INT,N,LegProvisionOptionExpirationDate
LegProvisionOptionExpirationDate,40502,LegProvisionOptionExpirationDateOffsetPeriod,INT,N,LegProvisionOptionExpirationDate
LegProvisionOptionExpirationDate,40503,LegProvisionOptionExpirationDateOffsetUnit,STRING,N,LegProvisionOptionExpirationDate
LegProvisionOptionExpirationDate,40504,LegProvisionOptionExpirationDateOffsetDayType,INT,N,LegProvisionOptionExpirationDate
LegProvisionOptionExpirationDate,40505,LegProvisionOptionExpirationDateAdjusted,LOCALMKTDATE,N,LegProvisionOptionExpirationDate
LegProvisionOptionExpirationDate,40506,LegProvisionOptionExpirationTime,LOCALMKTTIME,N,LegProvisionOptionExpirationDate
LegProvisionOptionExpirationDate,40507,LegProvisionOptionExpirationTimeBusinessCenter,STRING,N,LegProvisionOptionExpirationDate
LegProvisionOptionExpirationDateBusinessCenterGrp,40937,NoLegProvisionOptionExpirationDateBusinessCenters,GROUP,N,LegProvisionOptionExpirationDateBusinessCenterGrp
LegProvisionOptionExpirationDateBusinessCenterGrp,40500,LegProvisionOptionExpirationDateBusinessCenter,STRING,N,LegProvisionOptionExpirationDateBusinessCenterGrp/NoLegProvisionOptionExpirationDateBusinessCenters
LegProvisionOptionRelevantUnderlyingDate,40508,LegProvisionOptionRelevantUnderlyingDateUnadjusted,LOCALMKTDATE,N,LegProvisionOptionRelevantUnderlyingDate
LegProvisionOptionRelevantUnderlyingDate,40509,LegProvisionOptionRelevantUnderlyingDateBusinessDayConvention,INT,N,LegProvisionOptionRelevantUnderlyingDate
LegProvisionOptionRelevantUnderlyingDate,40938,NoLegProvisionOptionRelevantUnderlyingDateBusinessCenters,GROUP,N,LegProvisionOptionRelevantUnderlyingDate/LegProvisionOptionRelevantUnderlyingDateBusinessCenterGrp
LegProvisionOptionRelevantUnderlyingDate,40510,LegProvisionOptionRelevantUnderlyingDateBusinessCenter,STRING,N,LegProvisionOptionRelevantUnderlyingDate/LegProvisionOptionRelevantUnderlyingDateBusinessCenterGrp/NoLegProvisionOptionRelevantUnderlyingDateBusinessCenters
LegProvisionOptionRelevantUnderlyingDate,40511,LegProvisionOptionRelevantUnderlyingDateRelativeTo,INT,N,LegProvisionOptionRelevantUnderlyingDate
LegProvisionOptionRelevantUnderlyingDate,40512,LegProvisionOptionRelevantUnderlyingDateOffsetPeriod,INT,N,LegProvisionOptionRelevantUnderlyingDate
LegProvisionOptionRelevantUnderlyingDate,40513,LegProvisionOptionRelevantUnderlyingDateOffsetUnit,STRING,N,LegProvisionOptionRelevantUnderlyingDate
LegProvisionOptionRelevantUnderlyingDate,40514,LegProvisionOptionRelevantUnderlyingDateOffsetDayType,INT,N,LegProvisionOptionRelevantUnderlyingDate
LegProvisionOptionRelevantUnderlyingDate,40515,LegProvisionOptionRelevantUnderlyingDateAdjusted,LOCALMKTDATE,N,LegProvisionOptionRelevantUnderlyingDate
LegProvisionOptionRelevantUnderlyingDateBusinessCenterGrp,40938,NoLegProvisionOptionRelevantUnderlyingDateBusinessCenters,GROUP,N,LegProvisionOptionRelevantUnderlyingDateBusinessCenterGrp
LegProvisionOptionRelevantUnderlyingDateBusinessCenterGrp,40510,LegProvisionOptionRelevantUnderlyingDateBusinessCenter,STRING,N,LegProvisionOptionRelevantUnderlyingDateBusinessCenterGrp/NoLegProvisionOptionRelevantUnderlyingDateBusinessCenters
LegProvisionParties,40533,NoLegProvisionPartyIDs,GROUP,N,LegProvisionParties
LegProvisionParties,40534,LegProvisionPartyID,STRING,N,LegProvisionParties/NoLegProvisionPartyIDs
LegProvisionParties,40535,LegProvisionPartyIDSource,CHAR,N,LegProvisionParties/NoLegProvisionPartyIDs
